COD_MARCA	MARCA	MODELO	VERSION	EDICION	PUERTAS	CARROCERIA	TRANSMISION	COMBUSTIBLE	AÑO
17	NISSAN	SENTRA	2.0 S MARUBENI	S	4	SA	M	1	2009
17	NISSAN	SENTRA	2.0 S MARUBENI	S	4	SA	M	1	2009
17	NISSAN	SENTRA	2.0 S MARUBENI	S	4	SA	M	1	2010
17	NISSAN	SENTRA	2.0 S MARUBENI	S	4	SA	M	1	2010
17	NISSAN	SENTRA	2.0 S MARUBENI	S	4	SA	M	1	2010
17	NISSAN	SENTRA	2.0 S MARUBENI	S	4	SA	M	1	2011
17	NISSAN	SENTRA	2.0 S MARUBENI	S	4	SA	M	1	2011
17	NISSAN	SENTRA	2.0 S MARUBENI	S	4	SA	M	1	2012
17	NISSAN	SENTRA	2.0 S MARUBENI	S	4	SA	M	1	2012
17	NISSAN	SENTRA	2.0 S MARUBENI	S	4	SA	M	1	2012
17	NISSAN	SENTRA	2.0 S MT ABS MARUBENI	s	4	SA	M	1	2007
17	NISSAN	SENTRA	2.0 SL AUTO MARUBENI	SL	4	SA	A	1	2008
17	NISSAN	SENTRA	2.0 SL AUTO MARUBENI	SL	4	SA	A	1	2008
17	NISSAN	SENTRA	2.0 SL AUTO MARUBENI	SL	4	SA	A	1	2009
17	NISSAN	SENTRA	2.0 SL AUTO MARUBENI	SL	4	SA	A	1	2009
17	NISSAN	SENTRA	2.0 SL AUTO MARUBENI	SL	4	SA	A	1	2009
17	NISSAN	SENTRA	2.0 SL AUTO MARUBENI	SL	4	SA	A	1	2009
17	NISSAN	SENTRA	2.0 SL AUTO MARUBENI	SL	4	SA	A	1	2009
17	NISSAN	TEANA	2.5 S AUTO	S	4	SA	A	1	2012
17	NISSAN	TEANA	2.5 S AUTO	S	4	SA	A	1	2012
17	NISSAN	TEANA	2.5 S AUTO CIDEF	S	4	SA	A	1	2009
17	NISSAN	TEANA	2.5 S AUTO CIDEF	S	4	SA	A	1	2009
17	NISSAN	TEANA	2.5 S AUTO CIDEF	S	4	SA	A	1	2010
17	NISSAN	TEANA	2.5 S AUTO CIDEF	S	4	SA	A	1	2010
17	NISSAN	TEANA	2.5 S AUTO CIDEF	S	4	SA	A	1	2011
17	NISSAN	TEANA	2.5 S AUTO CIDEF	S	4	SA	A	1	2012
17	NISSAN	TEANA	2.5 S AUTO MARUBENI	S	4	SA	A	1	2009
17	NISSAN	TEANA	2.5 S AUTO MARUBENI	S	4	SA	A	1	2009
17	NISSAN	TEANA	2.5 S AUTO MARUBENI	S	4	SA	A	1	2010
17	NISSAN	TEANA	2.5 S AUTO MARUBENI	S	4	SA	A	1	2010
17	NISSAN	TEANA	2.5 S AUTO MARUBENI	S	4	SA	A	1	2011
17	NISSAN	TEANA	2.5 S AUTO MARUBENI	S	4	SA	A	1	2012
17	NISSAN	TEANA	2.5 S AUTO MARUBENI	S	4	SA	A	1	2012
17	NISSAN	TEANA	2.5 S AUTO MARUBENI	S	4	SA	A	1	2012
17	NISSAN	TEANA	2.5 SE AUTO	SE	4	SA	A	1	2012
17	NISSAN	TEANA	2.5 SE AUTO	SE	4	SA	A	1	2012
17	NISSAN	TEANA	2.5 SE AUTO	SE	4	SA	A	1	2013
17	NISSAN	TEANA	2.5 SE AUTO CIDEF	SE	4	SA	A	1	2009
17	NISSAN	TEANA	2.5 SE AUTO CIDEF	SE	4	SA	A	1	2009
17	NISSAN	TEANA	2.5 SE AUTO CIDEF	SE	4	SA	A	1	2009
17	NISSAN	TEANA	2.5 SE AUTO CIDEF	SE	4	SA	A	1	2010
17	NISSAN	TEANA	2.5 SE AUTO CIDEF	SE	4	SA	A	1	2010
17	NISSAN	TEANA	2.5 SE AUTO CIDEF	SE	4	SA	A	1	2011
17	NISSAN	TEANA	2.5 SE AUTO CIDEF	SE	4	SA	A	1	2012
17	NISSAN	TEANA	2.5 SE AUTO MARUBENI	SE	4	SA	A	1	2009
17	NISSAN	TEANA	2.5 SE AUTO MARUBENI	SE	4	SA	A	1	2009
17	NISSAN	TEANA	2.5 SE AUTO MARUBENI	SE	4	SA	A	1	2009
17	NISSAN	TEANA	2.5 SE AUTO MARUBENI	SE	4	SA	A	1	2010
17	NISSAN	TEANA	2.5 SE AUTO MARUBENI	SE	4	SA	A	1	2010
17	NISSAN	TEANA	2.5 SE AUTO MARUBENI	SE	4	SA	A	1	2011
17	NISSAN	TEANA	2.5 SE AUTO MARUBENI	SE	4	SA	A	1	2012
17	NISSAN	TEANA	2.5 SE AUTO MARUBENI	SE	4	SA	A	1	2012
17	NISSAN	TEANA	2.5 SE AUTO MARUBENI	SE	4	SA	A	1	2012
17	NISSAN	TEANA	3.5 SE AUTO	SE	4	SA	A	1	2012
17	NISSAN	TEANA	3.5 SE AUTO	SE	4	SA	A	1	2012
17	NISSAN	TEANA	3.5 SE AUTO CIDEF	SE	4	SA	A	1	2009
17	NISSAN	TEANA	3.5 SE AUTO CIDEF	SE	4	SA	A	1	2009
17	NISSAN	TEANA	3.5 SE AUTO CIDEF	SE	4	SA	A	1	2009
17	NISSAN	TEANA	3.5 SE AUTO CIDEF	SE	4	SA	A	1	2010
17	NISSAN	TEANA	3.5 SE AUTO CIDEF	SE	4	SA	A	1	2010
17	NISSAN	TEANA	3.5 SE AUTO CIDEF	SE	4	SA	A	1	2011
17	NISSAN	TEANA	3.5 SE AUTO CIDEF	SE	4	SA	A	1	2012
17	NISSAN	TEANA	3.5 SE AUTO MARUBENI	SE	4	SA	A	1	2009
17	NISSAN	TEANA	3.5 SE AUTO MARUBENI	SE	4	SA	A	1	2009
17	NISSAN	TEANA	3.5 SE AUTO MARUBENI	SE	4	SA	A	1	2009
17	NISSAN	TEANA	3.5 SE AUTO MARUBENI	SE	4	SA	A	1	2010
17	NISSAN	TEANA	3.5 SE AUTO MARUBENI	SE	4	SA	A	1	2010
17	NISSAN	TEANA	3.5 SE AUTO MARUBENI	SE	4	SA	A	1	2011
17	NISSAN	TEANA	3.5 SE AUTO MARUBENI	SE	4	SA	A	1	2012
17	NISSAN	TEANA	3.5 SE AUTO MARUBENI	SE	4	SA	A	1	2012
17	NISSAN	TEANA	3.5 SE AUTO MARUBENI	SE	4	SA	A	1	2012
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C	4X4 AX	4	PU	M	1	1998
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C	4X4 AX	4	PU	M	1	1998
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C	4X4 AX	4	PU	M	1	1998
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C	4X4 AX	4	PU	M	1	1998
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C	4X4 AX	4	PU	M	1	1999
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C	4X4 AX	4	PU	M	1	1999
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C	4X4 AX	4	PU	M	1	1999
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C	4X4 AX	4	PU	M	1	2000
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C	4X4 AX	4	PU	M	1	2000
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C	4X4 AX	4	PU	M	1	2000
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C	4X4 AX	4	PU	M	1	2000
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C	4X4 AX	4	PU	M	1	2000
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C	4X4 AX	4	PU	M	1	2000
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C	4X4 AX	4	PU	M	1	2000
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C	4X4 AX	4	PU	M	1	2001
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C	4X4 AX	4	PU	M	1	2001
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C CF	4X4 AX CF	4	PU	M	1	2001
17	NISSAN	TERRANO	2.4 4X4 AX PICK UP D/C CF	4X4 AX CF	4	PU	M	1	2001
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C	4X4 DX	4	PU	M	1	1998
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C	4X4 DX	4	PU	M	1	1998
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C	4X4 DX	4	PU	M	1	1998
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C	4X4 DX	4	PU	M	1	1999
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C	4X4 DX	4	PU	M	1	1999
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C	4X4 DX	4	PU	M	1	2000
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C	4X4 DX	4	PU	M	1	2000
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C	4X4 DX	4	PU	M	1	2000
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C	4X4 DX	4	PU	M	1	2000
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C	4X4 DX	4	PU	M	1	2000
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C	4X4 DX	4	PU	M	1	2000
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C	4X4 DX	4	PU	M	1	2000
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C	4X4 DX	4	PU	M	1	2001
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C	4X4 DX	4	PU	M	1	2001
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C	DX 4X4	4	PU	M	1	1998
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C	DX 4X4	4	PU	M	1	1999
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C CF	4X4 DX CF	4	PU	M	1	2001
17	NISSAN	TERRANO	2.4 4X4 DX PICK UP D/C CF	4X4 DX CF	4	PU	M	1	2001
17	NISSAN	TERRANO	2.4 AX CD 4X2 CIDEF	AX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 AX CD 4X2 CIDEF	AX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 AX CD 4X2 CIDEF	AX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 AX CD 4X2 CIDEF	AX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 AX CD 4X2 CIDEF	AX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 AX CD 4X2 CIDEF	AX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 AX CD 4X2 CIDEF	AX	4	PU	M	1	2010
17	NISSAN	TERRANO	2.4 AX DC 4X4 AB ABS CIDEF	AX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 AX DC 4X4 AB ABS CIDEF	AX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 AX DC 4X4 AB ABS CIDEF	AX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 AX DC 4X4 AB ABS CIDEF	AX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 AX DC 4X4 AB ABS CIDEF	AX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 AX DC 4X4 AB ABS CIDEF	AX	4	PU	M	1	2010
17	NISSAN	TERRANO	2.4 AX DC 4X4 CIDEF	AX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 AX DC 4X4 MARUBENI	AX	4	PU	M	1	2007
17	NISSAN	TERRANO	2.4 AX DC 4X4 MARUBENI	AX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 AXS DC 4X4 MARUBENI	AXS	4	PU	M	1	2007
17	NISSAN	TERRANO	2.4 AXS DC 4X4 MARUBENI	AXS	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 AXS DC 4X4 MARUBENI	AXS	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 AXS DC 4X4 MARUBENI	AXS	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 AXS DC 4X4 MARUBENI	AXS	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 AXS DC 4X4 MARUBENI	AXS	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 AXS DC 4X4 MARUBENI	AXS	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 AXS DC 4X4 MARUBENI	AXS	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 AXS DC 4X4 MARUBENI	AXS	4	PU	M	1	2010
17	NISSAN	TERRANO	2.4 AXS DC MARUBENI 4X4	AXS	4	PU	M	1	2011
17	NISSAN	TERRANO	2.4 CABINA DOBLE AUTO AX 4X2	AX	4	PU	A	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE AUTO AX 4X2	AX	4	PU	A	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE AUTO AX 4X2	AX	4	PU	A	1	2005
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX 4X2	AX	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX 4X2	AX	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX 4X2	AX	4	PU	M	1	2005
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX 4X2 CF	AX	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX 4X2 CF	AX	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX 4X2 CF	AX	4	PU	M	1	2005
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX 4X4	AX	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX 4X4	AX	4	PU	M	1	2005
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX 4X4 CF	AX	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX 4X4 CF	AX	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX 4X4 CF	AX	4	PU	M	1	2005
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX S 4X4	AX-S	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX S 4X4	AX-S	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX S 4X4	AX-S	4	PU	M	1	2005
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX SP 4X4 CF	AX-SP	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX SP 4X4 CF	AX-SP	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE AX SP 4X4 CF	AX-SP	4	PU	M	1	2005
17	NISSAN	TERRANO	2.4 CABINA DOBLE DX 4X2	DX	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE DX 4X2	DX	4	PU	M	1	2005
17	NISSAN	TERRANO	2.4 CABINA DOBLE DX 4X2 CF	DX	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE DX 4X2 CF	DX	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE DX 4X2 CF	DX	4	PU	M	1	2005
17	NISSAN	TERRANO	2.4 CABINA DOBLE DX 4X4	DX	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE DX 4X4	DX	4	PU	M	1	2005
17	NISSAN	TERRANO	2.4 CABINA DOBLE DX 4X4 CF	DX	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE DX 4X4 CF	DX	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE DX 4X4 CF	DX	4	PU	M	1	2005
17	NISSAN	TERRANO	2.4 CABINA DOBLE DX AC 4X2	DX	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE DX AC 4X2	DX	4	PU	M	1	2005
17	NISSAN	TERRANO	2.4 CABINA DOBLE DX AC 4X4	DX	4	PU	M	1	2004
17	NISSAN	TERRANO	2.4 CABINA DOBLE DX AC 4X4	DX	4	PU	M	1	2005
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2014
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2014
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2014
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2014
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2014
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2015
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2015
17	NISSAN	TERRANO	2.4 DC	-	4	PU	M	1	2015
17	NISSAN	TERRANO	2.4 DC 4X2	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC 4X2	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2014
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2014
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2014
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2014
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2014
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2014
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2015
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2015
17	NISSAN	TERRANO	2.4 DC AC	-	4	PU	M	1	2015
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS	-	4	PU	M	1	2013
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS	-	4	PU	M	1	2014
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS	-	4	PU	M	1	2014
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS	-	4	PU	M	1	2014
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS	-	4	PU	M	1	2014
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS	-	4	PU	M	1	2014
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS	-	4	PU	M	1	2015
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS	-	4	PU	M	1	2015
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS	-	4	PU	M	1	2015
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS 4X2	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS 4X2	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS MARUBENI 4X2	-	4	PU	M	1	2011
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS MARUBENI 4X2	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS MARUBENI 4X2	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC AC 2AB ABS MARUBENI 4X2	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC AC 4X2	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC AC 4X2	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC AC MARUBENI 4X2	-	4	PU	M	1	2011
17	NISSAN	TERRANO	2.4 DC AC MARUBENI 4X2	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC AC MARUBENI 4X2	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC AC MARUBENI 4X2	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC MARUBENI 4X2	-	4	PU	M	1	2011
17	NISSAN	TERRANO	2.4 DC MARUBENI 4X2	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC MARUBENI 4X2	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DC MARUBENI 4X2	-	4	PU	M	1	2012
17	NISSAN	TERRANO	2.4 DX CD 4X2 AB ABS CIDEF	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX CD 4X2 AB ABS CIDEF	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX CD 4X2 AB ABS CIDEF	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX CD 4X2 AB ABS CIDEF	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX CD 4X2 AB ABS CIDEF	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX CD 4X2 AB ABS CIDEF	DX	4	PU	M	1	2010
17	NISSAN	TERRANO	2.4 DX CD 4X2 CIDEF	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX CD 4X2 CIDEF	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX CD 4X2 CIDEF	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX CD 4X2 CIDEF	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX CD 4X2 CIDEF	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX CD 4X2 CIDEF	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX CD 4X2 CIDEF	DX	4	PU	M	1	2010
17	NISSAN	TERRANO	2.4 DX CD 4X2 MARUBENI	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX CD 4X2 MARUBENI	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX CD 4X2 MARUBENI	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX CD 4X2 MARUBENI	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX CD 4X2 MARUBENI	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX CD 4X2 MARUBENI	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX CD 4X2 MT MARUBENI	DX	4	PU	M	1	2007
17	NISSAN	TERRANO	2.4 DX CD 4X4 2AB ABS MARUBENI	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX CD 4X4 2AB ABS MARUBENI	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX CD 4X4 2AB ABS MARUBENI	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX CD 4X4 2AB ABS MARUBENI	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX CD 4X4 2AB ABS MARUBENI	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX CD 4X4 MT 2AB ABS MARUBENI	DX	4	PU	M	1	2007
17	NISSAN	TERRANO	2.4 DX DC 4X2 AB ABS MARUBENI	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X2 MARUBENI	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 AB ABS CIDEF	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX DC 4X4 AB ABS CIDEF	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 AB ABS CIDEF	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 AB ABS CIDEF	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 AB ABS CIDEF	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 AB ABS CIDEF	DX	4	PU	M	1	2010
17	NISSAN	TERRANO	2.4 DX DC 4X4 AB ABS CIDEF	DX	4	PU	M	1	2010
17	NISSAN	TERRANO	2.4 DX DC 4X4 AC MARUBENI	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 AC MARUBENI	DX	4	PU	M	1	2010
17	NISSAN	TERRANO	2.4 DX DC 4X4 AC MARUBENI	DX	4	PU	M	1	2010
17	NISSAN	TERRANO	2.4 DX DC 4X4 AC MARUBENI	DX	4	PU	M	1	2010
17	NISSAN	TERRANO	2.4 DX DC 4X4 CIDEF	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX DC 4X4 CIDEF	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 CIDEF	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 CIDEF	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 CIDEF	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 CIDEF	DX	4	PU	M	1	2010
17	NISSAN	TERRANO	2.4 DX DC 4X4 L4702C MARUBENI	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX DC 4X4 L4702C MARUBENI	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX DC 4X4 L4702C MARUBENI	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX DC 4X4 L4702C MARUBENI	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 L4702C MARUBENI	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 L4702C MARUBENI	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 L4703C MARUBENI	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX DC 4X4 L4703C MARUBENI	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX DC 4X4 L4703C MARUBENI	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX DC 4X4 L4703C MARUBENI	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 L4703C MARUBENI	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 L4703C MARUBENI	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 L4703C MARUBENI	DX	4	PU	M	1	2009
17	NISSAN	TERRANO	2.4 DX DC 4X4 L4758C MARUBENI	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX DC 4X4 L4758C MARUBENI	DX	4	PU	M	1	2008
17	NISSAN	TERRANO	2.4 DX DC 4X4 L4758C MARUBENI	DX	4	PU	M	1	2008
